eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
0.00517509,0.010000000000000009,0.00509004,0.00566235,0.00336728,0.32224291,2.39024334
0.00518034,0.010000000000000009,0.00509486,0.00567437,0.00331697,0.31705199,2.39227169
0.00518477,0.010000000000000009,0.00509905,0.00568292,0.00326681,0.31193579,2.39423469
0.00518855,0.010000000000000009,0.00510277,0.00568783,0.00321692,0.30689376,2.39613435
0.00519182,0.010000000000000009,0.00510583,0.005689,0.0031674,0.30192533,2.39797263
0.0051944,0.010000000000000009,0.00510805,0.0056863,0.00311816,0.29702988,2.39975143
0.0051961,0.010000000000000009,0.00510975,0.00567964,0.00306909,0.29220679,2.40147262
0.00519723,0.010000000000000009,0.00511056,0.00566896,0.0030204,0.28745538,2.40313798
0.00519746,0.010000000000000009,0.00511065,0.0056542,0.0029719,0.28277498,2.40474928
0.00519691,0.010000000000000009,0.00510999,0.00563533,0.00292369,0.27816489,2.40630821
0.00519558,0.010000000000000009,0.00510857,0.00561234,0.00287578,0.2736244,2.40781643
0.00519345,0.010000000000000009,0.00510635,0.00558527,0.00282815,0.26915277,2.40927555
0.00519048,0.010000000000000009,0.00510347,0.00555415,0.00278083,0.26474926,2.41068712
0.00518682,0.010000000000000009,0.00509976,0.00551906,0.00273388,0.26041311,2.41205267
0.00518229,0.010000000000000009,0.0050952,0.00548007,0.00268723,0.25614356,2.41337365
0.00517688,0.010000000000000009,0.00508965,0.00543733,0.00264088,0.25193984,2.41465149
0.00517043,0.010000000000000009,0.00508321,0.00539094,0.00259477,0.24780116,2.41588759
0.00516307,0.010000000000000009,0.00507589,0.00534108,0.00254897,0.24372674,2.41708326
0.00515479,0.010000000000000009,0.00506767,0.00528792,0.0025035,0.23971579,2.41823982
0.00514559,0.010000000000000009,0.00505867,0.00523165,0.00245835,0.23576752,2.41935853
0.00513557,0.010000000000000009,0.00504874,0.00517246,0.0024136,0.23188114,2.4204406
0.0051246,0.010000000000000009,0.00503776,0.00511058,0.00236919,0.22805586,2.42148722
0.00511256,0.010000000000000009,0.00502598,0.00504621,0.00232506,0.22429087,2.42249952
0.00509969,0.010000000000000009,0.00501314,0.00497958,0.00228135,0.2205854,2.42347863
0.00508575,0.010000000000000009,0.00499938,0.00491093,0.00223795,0.21693865,2.42442562
0.00507086,0.010000000000000009,0.00498469,0.00484047,0.00219492,0.21334983,2.42534152
0.00505504,0.010000000000000009,0.00496918,0.00476844,0.00215228,0.20981815,2.42622735
0.00503839,0.010000000000000009,0.00495276,0.00469505,0.00211008,0.20634285,2.42708408
0.00502081,0.010000000000000009,0.00493543,0.00462053,0.00206828,0.20292314,2.42791265
0.00500232,0.010000000000000009,0.0049171,0.00454508,0.0020269,0.19955824,2.42871399
0.00498282,0.010000000000000009,0.00489789,0.00446891,0.00198589,0.1962474,2.42948897
0.00496244,0.010000000000000009,0.00487792,0.00439221,0.00194533,0.19298986,2.43023845
0.00494129,0.010000000000000009,0.00485699,0.00431516,0.00190524,0.18978484,2.43096327
0.0049192,0.010000000000000009,0.00483533,0.00423792,0.00186558,0.18663162,2.43166423
0.00489636,0.010000000000000009,0.00481276,0.00416068,0.00182641,0.18352943,2.43234211
0.00487263,0.010000000000000009,0.00478949,0.00408356,0.00178768,0.18047755,2.43299765
0.0048482,0.010000000000000009,0.00476536,0.00400671,0.00174947,0.17747524,2.4336316
0.00482292,0.010000000000000009,0.00474048,0.00393026,0.00171172,0.17452177,2.43424464
0.0047969,0.010000000000000009,0.00471496,0.00385431,0.00167447,0.17161643,2.43483748
0.00477025,0.010000000000000009,0.00468866,0.00377899,0.00163775,0.1687585,2.43541076
0.00474283,0.010000000000000009,0.00466176,0.00370437,0.00160152,0.16594729,2.43596513
0.00471482,0.010000000000000009,0.00463414,0.00363054,0.00156583,0.16318209,2.43650121
0.0046861,0.010000000000000009,0.0046059,0.00355758,0.00153064,0.16046221,2.4370196
0.00465678,0.010000000000000009,0.00457712,0.00348556,0.00149599,0.15778697,2.43752087
0.00462694,0.010000000000000009,0.00454771,0.00341452,0.00146189,0.15515569,2.43800559
0.00459648,0.010000000000000009,0.00451782,0.00334452,0.00142831,0.1525677,2.4384743
0.00456555,0.010000000000000009,0.00448735,0.00327559,0.00139529,0.15002234,2.43892753
0.00453406,0.010000000000000009,0.00445638,0.00320778,0.00136279,0.14751896,2.43936578
0.00450209,0.010000000000000009,0.00442501,0.00314112,0.00133084,0.14505691,2.43978955
0.00446973,0.010000000000000009,0.0043932,0.00307561,0.00129946,0.14263555,2.44019931
0.00443695,0.010000000000000009,0.00436091,0.00301129,0.00126862,0.14025424,2.44059553
0.00440371,0.010000000000000009,0.00432823,0.00294816,0.00123832,0.13791238,2.44097865
0.0043701,0.010000000000000009,0.00429525,0.00288623,0.00120856,0.13560933,2.44134909
0.0043362,0.010000000000000009,0.00426192,0.00282551,0.00117937,0.13334448,2.44170729
0.00430197,0.010000000000000009,0.00422823,0.002766,0.00115072,0.13111725,2.44205364
0.00426739,0.010000000000000009,0.00419429,0.00270769,0.0011226,0.12892703,2.44238854
0.00423259,0.010000000000000009,0.00416003,0.00265058,0.00109504,0.12677323,2.44271236
0.00419749,0.010000000000000009,0.00412553,0.00259466,0.001068,0.12465528,2.44302546
0.00416216,0.010000000000000009,0.0040908,0.00253992,0.0010415,0.12257261,2.4433282
0.00412662,0.010000000000000009,0.00405592,0.00248635,0.00101552,0.12052465,2.44362093
0.00409094,0.010000000000000009,0.00402085,0.00243394,0.00099009,0.11851085,2.44390397
0.00405509,0.010000000000000009,0.00398557,0.00238266,0.00096518,0.11653066,2.44417764
0.00401905,0.010000000000000009,0.00395016,0.00233252,0.00094078,0.11458353,2.44444226
0.00398289,0.010000000000000009,0.00391462,0.00228348,0.00091689,0.11266894,2.44469812
0.00394663,0.010000000000000009,0.00387898,0.00223553,0.00089351,0.11078635,2.44494551
0.00391027,0.009999999999999787,0.00384329,0.00218866,0.00087063,0.10893525,2.44518472
0.00387388,0.009999999999999787,0.00380749,0.00214284,0.00084825,0.10711513,2.44541601
0.0038374,0.009999999999999787,0.00377167,0.00209805,0.00082636,0.10532547,2.44563964
0.00380092,0.009999999999999787,0.00373582,0.00205427,0.00080496,0.1035658,2.44585587
0.00376441,0.009999999999999787,0.00369992,0.00201149,0.00078403,0.1018356,2.44606495
