t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
1.1054465086714252e-05,"[-0.00000000e+00  0.00000000e+00  1.11000000e-06  7.20000000e-07
  2.70000000e-07 -2.39000000e-06  4.24000000e-06  4.58000000e-06
  1.07000000e-06  6.95511110e-01  5.94337350e-01  1.16511668e+00]",12,10,6.1937425161594024e-06,0.7071734949323424,0.313089582817468,8.008695035951777e-07,1.0,4.89e-06,3.72e-06,,,0.99999585,0.99999802,2.17e-06,1.75,1.187498970341116,1.312497156314687,0.1875029267706907,0.08947727057553274,-0.08947755523870396
1.2014608997444769e-05,"[-0.00000000e+00 -0.00000000e+00  1.21000000e-06  7.90000000e-07
  2.90000000e-07 -2.60000000e-06  4.61000000e-06  4.98000000e-06
  1.16000000e-06  6.95510940e-01  5.94337200e-01  1.16511651e+00]",12,10,6.8830860115858905e-06,0.7300021626003971,0.31308947816167204,6.820738211614847e-07,1.0,5.32e-06,3.91e-06,,,0.99999549,0.99999785,2.36e-06,1.75,1.187498880907999,1.31249690931905,0.18750318098329888,0.08947762508299786,-0.0894778923653743
1.2971345044254504e-05,"[-0.00000000e+00 -0.00000000e+00  1.29000000e-06  8.40000000e-07
  3.00000000e-07 -2.78000000e-06  4.98000000e-06  5.37000000e-06
  1.27000000e-06  6.95510780e-01  5.94337050e-01  1.16511638e+00]",12,10,7.591160341665654e-06,0.7513886939505937,0.3130893676219624,7.839792227900604e-07,1.0,5.73e-06,4.24e-06,,,0.99999514,0.99999768,2.54e-06,1.75,1.1874987917923243,1.312496663199265,0.18750343429473115,0.08947832954370694,-0.089478405860259
1.4022792931843968e-05,"[-0.00000000e+00 -0.00000000e+00  1.40000000e-06  9.20000000e-07
  3.30000000e-07 -3.00000000e-06  5.38000000e-06  5.81000000e-06
  1.36000000e-06  6.95510600e-01  5.94336870e-01  1.16511621e+00]",12,10,8.380903179974804e-06,0.771906962506927,0.31308927858302726,8.851150411674502e-07,1.0,6.18e-06,4.65e-06,,,0.99999474,0.99999749,2.75e-06,1.75,1.187498693854119,1.3124963927140594,0.18750371268327193,0.08947832729782425,-0.08947857180872797
1.5074240819433432e-05,"[-0.00000000e+00 -0.00000000e+00  1.50000000e-06  1.01000000e-06
  3.70000000e-07 -3.22000000e-06  5.79000000e-06  6.24000000e-06
  1.47000000e-06  6.95510430e-01  5.94336690e-01  1.16511602e+00]",12,10,9.192052610825304e-06,0.7912523278537457,0.3130891536120851,9.812365626808848e-07,1.0,6.65e-06,5.07e-06,,,0.99999435,0.9999973,2.96e-06,1.75,1.1874985959156423,1.3124961222275895,0.18750399107323845,0.08947850156117425,-0.08947883726244077
1.603057758439661e-05,"[-0.00000000e+00 -0.00000000e+00  1.60000000e-06  1.04000000e-06
  4.00000000e-07 -3.42000000e-06  6.15000000e-06  6.64000000e-06
  1.56000000e-06  6.95510260e-01  5.94336540e-01  1.16511585e+00]",12,10,9.950601833279623e-06,0.7950774247092122,0.3130890515224836,9.707813587019174e-07,1.0,7.08e-06,5.18e-06,,,0.99999399,0.99999713,3.14e-06,1.75,1.1874985068365713,1.3124958762085819,0.1875042442809618,0.08947868059334922,-0.08947908534553131
1.701321545420688e-05,"[-0.0000000e+00 -0.0000000e+00  1.7100000e-06  1.1000000e-06
  4.2000000e-07 -3.6400000e-06  6.5300000e-06  7.0500000e-06
  1.6500000e-06  6.9551009e-01  5.9433638e-01  1.1651157e+00]",12,10,1.0746242518922865e-05,0.8127253053920978,0.3130889686344562,9.638117806684387e-07,1.0,7.51e-06,5.36e-06,,,0.99999362,0.99999696,3.34e-06,1.75,1.1874984153073609,1.3124956234227794,0.1875045044531718,0.08947938750823997,-0.08947959484041258
1.8208898907452216e-05,"[ 0.00000000e+00  0.00000000e+00  1.84000000e-06  1.17000000e-06
  4.40000000e-07 -3.89000000e-06  6.99000000e-06  7.54000000e-06
  1.76000000e-06  6.95509890e-01  5.94336170e-01  1.16511553e+00]",12,10,1.173514527736618e-05,0.8433877798181404,0.31308882636928637,1.1708366571568315e-06,1.0,8.04e-06,5.78e-06,,,0.99999317,0.99999674,3.57e-06,1.75,1.187498303933367,1.3124953158291142,0.18750482103484623,0.08947958954122283,-0.08947989868938605
1.9562573561037864e-05,"[ 0.0000000e+00  0.0000000e+00  1.9700000e-06  1.2800000e-06
  4.9000000e-07 -4.1900000e-06  7.5100000e-06  8.1000000e-06
  1.8900000e-06  6.9550965e-01  5.9433594e-01  1.1651153e+00]",12,10,1.2887341358365149e-05,0.8598715774658185,0.3130886925026191,1.141386823354925e-06,1.0,8.63e-06,6.14e-06,,,0.99999266,0.9999965,3.84e-06,1.75,1.187498177843062,1.3124949675903073,0.18750517944979517,0.08947953127831686,-0.08948009067755634
2.0848254101557125e-05,"[-0.00000000e+00  0.00000000e+00  2.10000000e-06  1.34000000e-06
  5.30000000e-07 -4.46000000e-06  8.00000000e-06  8.64000000e-06
  2.01000000e-06  6.95509430e-01  5.94335740e-01  1.16511509e+00]",12,10,1.400216349446336e-05,0.8752595264165053,0.3130885456741723,1.4624309063563902e-06,1.0,9.2e-06,6.76e-06,,,0.99999218,0.99999627,4.09e-06,1.75,1.1874980580854961,1.3124946368411616,0.18750551986403674,0.08948070753973687,-0.08948089498570265
